0,1,2
294.0,190.0,4.0
275.0,192.0,4.0
274.0,194.0,4.0
295.0,197.0,4.0
293.0,197.0,4.0
275.0,196.0,4.0
271.0,193.0,4.0
281.0,196.0,4.0
283.0,198.0,4.0
291.0,197.0,4.0
290.0,199.0,4.0
294.0,198.0,4.0
308.0,199.0,4.0
281.0,196.0,4.0
306.0,191.0,4.0
270.0,199.0,4.0
262.0,190.0,4.0
295.0,191.0,4.0
308.0,193.0,4.0
271.0,200.0,4.0
303.0,197.0,4.0
293.0,196.0,4.0
282.0,192.0,4.0
273.0,192.0,4.0
303.0,195.0,4.0
283.0,191.0,4.0
285.0,200.0,4.0
281.0,197.0,4.0
308.0,193.0,4.0
299.0,198.0,4.0
267.0,197.0,4.0
295.0,200.0,4.0
280.0,196.0,4.0
261.0,197.0,4.0
281.0,190.0,4.0
302.0,192.0,4.0
283.0,196.0,4.0
299.0,198.0,4.0
272.0,196.0,4.0
294.0,198.0,4.0
272.0,199.0,4.0
277.0,192.0,4.0
294.0,193.0,4.0
296.0,200.0,4.0
263.0,198.0,4.0
278.0,195.0,4.0
282.0,195.0,4.0
308.0,200.0,4.0
302.0,196.0,4.0
295.0,190.0,4.0
307.0,195.0,4.0
275.0,200.0,4.0
298.0,195.0,4.0
260.0,195.0,4.0
296.0,200.0,4.0
274.0,197.0,4.0
272.0,198.0,4.0
260.0,192.0,4.0
263.0,194.0,4.0
278.0,199.0,4.0
271.0,192.0,4.0
275.0,199.0,4.0
287.0,198.0,4.0
269.0,197.0,4.0
281.0,194.0,4.0
280.0,196.0,4.0
301.0,196.0,4.0
265.0,200.0,4.0
264.0,192.0,4.0
274.0,198.0,4.0
281.0,192.0,4.0
300.0,193.0,4.0
305.0,198.0,4.0
272.0,194.0,4.0
263.0,195.0,4.0
309.0,198.0,4.0
263.0,191.0,4.0
270.0,199.0,4.0
306.0,198.0,4.0
278.0,194.0,4.0
262.0,200.0,4.0
260.0,193.0,4.0
282.0,190.0,4.0
301.0,197.0,4.0
288.0,200.0,4.0
285.0,190.0,4.0
270.0,199.0,4.0
280.0,193.0,4.0
294.0,200.0,4.0
305.0,198.0,4.0
302.0,194.0,4.0
283.0,190.0,4.0
299.0,193.0,4.0
291.0,194.0,4.0
290.0,198.0,4.0
291.0,200.0,4.0
264.0,193.0,4.0
261.0,195.0,4.0
295.0,197.0,4.0
296.0,200.0,4.0
261.0,194.0,4.0
298.0,199.0,4.0
267.0,196.0,4.0
307.0,191.0,4.0
267.0,192.0,4.0
274.0,199.0,4.0
303.0,199.0,4.0
272.0,192.0,4.0
265.0,196.0,4.0
262.0,194.0,4.0
269.0,194.0,4.0
297.0,193.0,4.0
289.0,196.0,4.0
291.0,195.0,4.0
272.0,199.0,4.0
266.0,195.0,4.0
268.0,193.0,4.0
277.0,200.0,4.0
264.0,199.0,4.0
265.0,192.0,4.0
292.0,190.0,4.0
293.0,198.0,4.0
291.0,196.0,4.0
307.0,200.0,4.0
271.0,194.0,4.0
262.0,195.0,4.0
272.0,198.0,4.0
291.0,196.0,4.0
295.0,191.0,4.0
300.0,194.0,4.0
278.0,196.0,4.0
293.0,200.0,4.0
286.0,198.0,4.0
285.0,193.0,4.0
285.0,196.0,4.0
301.0,199.0,4.0
261.0,192.0,4.0
296.0,197.0,4.0
265.0,195.0,4.0
288.0,199.0,4.0
299.0,191.0,4.0
286.0,192.0,4.0
277.0,196.0,4.0
261.0,198.0,4.0
275.0,199.0,4.0
308.0,197.0,4.0
287.0,196.0,4.0
307.0,197.0,4.0
293.0,194.0,4.0
299.0,191.0,4.0
262.0,193.0,4.0
294.0,192.0,4.0
280.0,198.0,4.0
263.0,196.0,4.0
268.0,190.0,4.0
297.0,190.0,4.0
288.0,191.0,4.0
281.0,190.0,4.0
309.0,192.0,4.0
274.0,195.0,4.0
295.0,200.0,4.0
262.0,190.0,4.0
275.0,193.0,4.0
290.0,200.0,4.0
286.0,194.0,4.0
306.0,194.0,4.0
278.0,198.0,4.0
285.0,200.0,4.0
303.0,194.0,4.0
289.0,190.0,4.0
268.0,193.0,4.0
305.0,199.0,4.0
309.0,192.0,4.0
284.0,197.0,4.0
289.0,190.0,4.0
272.0,190.0,4.0
282.0,198.0,4.0
298.0,191.0,4.0
308.0,196.0,4.0
299.0,191.0,4.0
267.0,193.0,4.0
276.0,195.0,4.0
266.0,195.0,4.0
304.0,192.0,4.0
291.0,196.0,4.0
292.0,199.0,4.0
267.0,195.0,4.0
301.0,199.0,4.0
285.0,195.0,4.0
287.0,192.0,4.0
309.0,195.0,4.0
276.0,191.0,4.0
292.0,200.0,4.0
293.0,199.0,4.0
292.0,193.0,4.0
276.0,198.0,4.0
300.0,198.0,4.0
275.0,193.0,4.0
296.0,191.0,4.0
285.0,191.0,4.0
265.0,194.0,4.0
287.0,196.0,4.0
272.0,197.0,4.0
287.0,194.0,4.0
296.0,198.0,4.0
281.0,196.0,4.0
279.0,197.0,4.0
275.0,192.0,4.0
303.0,195.0,4.0
304.0,199.0,4.0
301.0,190.0,4.0
268.0,196.0,4.0
285.0,191.0,4.0
272.0,107.0,4.0
271.0,105.0,4.0
292.0,102.0,4.0
305.0,103.0,4.0
264.0,102.0,4.0
307.0,102.0,4.0
304.0,105.0,4.0
281.0,105.0,4.0
296.0,100.0,4.0
260.0,107.0,4.0
270.0,106.0,4.0
274.0,107.0,4.0
307.0,101.0,4.0
295.0,103.0,4.0
281.0,104.0,4.0
298.0,101.0,4.0
269.0,103.0,4.0
295.0,108.0,4.0
266.0,104.0,4.0
302.0,109.0,4.0
305.0,104.0,4.0
280.0,107.0,4.0
293.0,106.0,4.0
272.0,101.0,4.0
285.0,101.0,4.0
295.0,104.0,4.0
309.0,100.0,4.0
265.0,107.0,4.0
262.0,107.0,4.0
268.0,106.0,4.0
268.0,105.0,4.0
292.0,104.0,4.0
292.0,104.0,4.0
291.0,100.0,4.0
266.0,104.0,4.0
261.0,102.0,4.0
267.0,109.0,4.0
287.0,106.0,4.0
275.0,105.0,4.0
260.0,107.0,4.0
264.0,102.0,4.0
263.0,105.0,4.0
291.0,109.0,4.0
305.0,107.0,4.0
299.0,105.0,4.0
260.0,108.0,4.0
306.0,106.0,4.0
284.0,109.0,4.0
291.0,106.0,4.0
285.0,105.0,4.0
305.0,108.0,4.0
282.0,101.0,4.0
309.0,104.0,4.0
308.0,100.0,4.0
298.0,107.0,4.0
270.0,105.0,4.0
260.0,103.0,4.0
265.0,108.0,4.0
303.0,105.0,4.0
262.0,106.0,4.0
308.0,107.0,4.0
296.0,108.0,4.0
262.0,100.0,4.0
307.0,103.0,4.0
265.0,100.0,4.0
292.0,100.0,4.0
298.0,101.0,4.0
293.0,106.0,4.0
299.0,103.0,4.0
301.0,109.0,4.0
268.0,106.0,4.0
283.0,109.0,4.0
277.0,102.0,4.0
280.0,109.0,4.0
298.0,106.0,4.0
262.0,108.0,4.0
275.0,100.0,4.0
276.0,102.0,4.0
294.0,109.0,4.0
288.0,101.0,4.0
299.0,108.0,4.0
296.0,107.0,4.0
285.0,102.0,4.0
267.0,101.0,4.0
307.0,103.0,4.0
294.0,102.0,4.0
273.0,100.0,4.0
287.0,100.0,4.0
307.0,106.0,4.0
302.0,108.0,4.0
294.0,100.0,4.0
286.0,104.0,4.0
288.0,107.0,4.0
261.0,104.0,4.0
288.0,109.0,4.0
281.0,103.0,4.0
301.0,109.0,4.0
272.0,101.0,4.0
267.0,104.0,4.0
300.0,109.0,4.0
290.0,105.0,4.0
271.0,100.0,4.0
278.0,101.0,4.0
292.0,107.0,4.0
292.0,109.0,4.0
262.0,107.0,4.0
307.0,106.0,4.0
294.0,102.0,4.0
277.0,103.0,4.0
270.0,105.0,4.0
265.0,107.0,4.0
301.0,108.0,4.0
262.0,101.0,4.0
273.0,105.0,4.0
286.0,105.0,4.0
261.0,105.0,4.0
285.0,101.0,4.0
306.0,105.0,4.0
306.0,102.0,4.0
302.0,108.0,4.0
286.0,106.0,4.0
276.0,109.0,4.0
273.0,103.0,4.0
291.0,105.0,4.0
265.0,108.0,4.0
264.0,100.0,4.0
304.0,103.0,4.0
262.0,107.0,4.0
292.0,102.0,4.0
266.0,109.0,4.0
292.0,103.0,4.0
309.0,107.0,4.0
301.0,103.0,4.0
288.0,103.0,4.0
303.0,101.0,4.0
296.0,105.0,4.0
300.0,101.0,4.0
301.0,103.0,4.0
274.0,105.0,4.0
299.0,103.0,4.0
301.0,103.0,4.0
280.0,101.0,4.0
295.0,105.0,4.0
264.0,104.0,4.0
279.0,103.0,4.0
296.0,100.0,4.0
307.0,103.0,4.0
300.0,102.0,4.0
285.0,105.0,4.0
288.0,108.0,4.0
262.0,104.0,4.0
278.0,106.0,4.0
302.0,101.0,4.0
287.0,103.0,4.0
300.0,109.0,4.0
270.0,103.0,4.0
297.0,106.0,4.0
283.0,100.0,4.0
271.0,104.0,4.0
299.0,107.0,4.0
261.0,105.0,4.0
262.0,108.0,4.0
283.0,107.0,4.0
276.0,104.0,4.0
275.0,107.0,4.0
262.0,101.0,4.0
270.0,109.0,4.0
261.0,101.0,4.0
291.0,106.0,4.0
288.0,103.0,4.0
275.0,101.0,4.0
305.0,107.0,4.0
263.0,100.0,4.0
282.0,101.0,4.0
269.0,109.0,4.0
275.0,108.0,4.0
292.0,103.0,4.0
267.0,109.0,4.0
281.0,103.0,4.0
294.0,104.0,4.0
279.0,106.0,4.0
279.0,100.0,4.0
265.0,101.0,4.0
290.0,107.0,4.0
286.0,104.0,4.0
294.0,104.0,4.0
282.0,100.0,4.0
293.0,101.0,4.0
291.0,101.0,4.0
307.0,108.0,4.0
261.0,105.0,4.0
299.0,103.0,4.0
281.0,105.0,4.0
308.0,100.0,4.0
284.0,107.0,4.0
280.0,104.0,4.0
280.0,107.0,4.0
284.0,102.0,4.0
272.0,102.0,4.0
271.0,102.0,4.0
307.0,108.0,4.0
274.0,108.0,4.0
309.0,104.0,4.0
295.0,105.0,4.0
266.0,105.0,4.0
281.0,106.0,4.0
285.0,101.0,4.0
292.0,106.0,4.0
280.0,100.0,4.0
290.0,109.0,4.0
306.0,107.0,4.0
295.0,107.0,4.0
274.0,105.0,4.0
300.0,104.0,4.0
300.0,105.0,4.0
263.0,108.0,4.0
295.0,103.0,4.0
274.0,103.0,4.0
273.0,106.0,4.0
286.0,107.0,4.0
265.0,105.0,4.0
261.0,105.0,4.0
282.0,101.0,4.0
308.0,105.0,4.0
278.0,103.0,4.0
279.0,106.0,4.0
278.0,107.0,4.0
278.0,109.0,4.0
294.0,100.0,4.0
268.0,104.0,4.0
276.0,101.0,4.0
299.0,100.0,4.0
299.0,100.0,4.0
276.0,103.0,4.0
260.0,106.0,4.0
285.0,107.0,4.0
283.0,101.0,4.0
262.0,105.0,4.0
286.0,103.0,4.0
269.0,105.0,4.0
272.0,101.0,4.0
305.0,108.0,4.0
303.0,104.0,4.0
269.0,101.0,4.0
288.0,101.0,4.0
293.0,108.0,4.0
291.0,103.0,4.0
260.0,102.0,4.0
295.0,100.0,4.0
264.0,100.0,4.0
305.0,109.0,4.0
273.0,109.0,4.0
289.0,109.0,4.0
266.0,103.0,4.0
274.0,102.0,4.0
280.0,105.0,4.0
289.0,104.0,4.0
275.0,100.0,4.0
307.0,102.0,4.0
295.0,108.0,4.0
306.0,107.0,4.0
263.0,100.0,4.0
299.0,105.0,4.0
293.0,105.0,4.0
294.0,106.0,4.0
292.0,102.0,4.0
281.0,107.0,4.0
299.0,107.0,4.0
269.0,108.0,4.0
266.0,106.0,4.0
289.0,104.0,4.0
290.0,107.0,4.0
283.0,106.0,4.0
274.0,105.0,4.0
296.0,105.0,4.0
289.0,109.0,4.0
264.0,100.0,4.0
278.0,104.0,4.0
285.0,108.0,4.0
262.0,109.0,4.0
288.0,104.0,4.0
299.0,106.0,4.0
307.0,104.0,4.0
271.0,105.0,4.0
281.0,108.0,4.0
303.0,107.0,4.0
304.0,100.0,4.0
296.0,108.0,4.0
281.0,103.0,4.0
267.0,106.0,4.0
299.0,105.0,4.0
285.0,109.0,4.0
308.0,100.0,4.0
267.0,109.0,4.0
269.0,106.0,4.0
301.0,101.0,4.0
302.0,107.0,4.0
276.0,106.0,4.0
288.0,101.0,4.0
279.0,106.0,4.0
282.0,109.0,4.0
284.0,104.0,4.0
273.0,102.0,4.0
286.0,105.0,4.0
281.0,104.0,4.0
288.0,109.0,4.0
277.0,104.0,4.0
265.0,108.0,4.0
300.0,103.0,4.0
293.0,100.0,4.0
295.0,106.0,4.0
300.0,101.0,4.0
298.0,101.0,4.0
271.0,103.0,4.0
260.0,100.0,4.0
272.0,104.0,4.0
309.0,101.0,4.0
286.0,101.0,4.0
291.0,103.0,4.0
280.0,103.0,4.0
306.0,108.0,4.0
289.0,101.0,4.0
269.0,107.0,4.0
301.0,104.0,4.0
273.0,100.0,4.0
284.0,100.0,4.0
287.0,102.0,4.0
303.0,102.0,4.0
274.0,104.0,4.0
283.0,102.0,4.0
265.0,100.0,4.0
276.0,106.0,4.0
267.0,105.0,4.0
303.0,104.0,4.0
307.0,109.0,4.0
303.0,107.0,4.0
294.0,105.0,4.0
302.0,103.0,4.0
298.0,106.0,4.0
297.0,100.0,4.0
271.0,107.0,4.0
282.0,103.0,4.0
294.0,100.0,4.0
294.0,102.0,4.0
274.0,106.0,4.0
301.0,103.0,4.0
279.0,104.0,4.0
283.0,109.0,4.0
264.0,106.0,4.0
296.0,103.0,4.0
278.0,108.0,4.0
301.0,103.0,4.0
270.0,104.0,4.0
269.0,100.0,4.0
264.0,106.0,4.0
274.0,100.0,4.0
296.0,102.0,4.0
302.0,101.0,4.0
285.0,109.0,4.0
285.0,109.0,4.0
306.0,105.0,4.0
288.0,101.0,4.0
308.0,105.0,4.0
272.0,103.0,4.0
287.0,105.0,4.0
274.0,100.0,4.0
286.0,107.0,4.0
265.0,106.0,4.0
261.0,108.0,4.0
290.0,103.0,4.0
269.0,106.0,4.0
287.0,107.0,4.0
308.0,101.0,4.0
305.0,107.0,4.0
304.0,105.0,4.0
262.0,106.0,4.0
291.0,109.0,4.0
277.0,105.0,4.0
289.0,101.0,4.0
283.0,109.0,4.0
291.0,105.0,4.0
301.0,105.0,4.0
308.0,100.0,4.0
266.0,100.0,4.0
268.0,102.0,4.0
309.0,105.0,4.0
270.0,104.0,4.0
309.0,108.0,4.0
284.0,103.0,4.0
284.0,109.0,4.0
266.0,102.0,4.0
275.0,108.0,4.0
295.0,102.0,4.0
306.0,100.0,4.0
297.0,102.0,4.0
268.0,107.0,4.0
276.0,100.0,4.0
274.0,103.0,4.0
262.0,107.0,4.0
287.0,106.0,4.0
279.0,109.0,4.0
279.0,106.0,4.0
269.0,109.0,4.0
280.0,101.0,4.0
273.0,107.0,4.0
289.0,108.0,4.0
288.0,106.0,4.0
261.0,100.0,4.0
304.0,106.0,4.0
280.0,106.0,4.0
262.0,105.0,4.0
306.0,108.0,4.0
304.0,105.0,4.0
296.0,109.0,4.0
298.0,108.0,4.0
289.0,102.0,4.0
280.0,109.0,4.0
289.0,102.0,4.0
298.0,106.0,4.0
290.0,108.0,4.0
265.0,102.0,4.0
299.0,102.0,4.0
309.0,104.0,4.0
294.0,103.0,4.0
291.0,107.0,4.0
269.0,100.0,4.0
291.0,104.0,4.0
288.0,105.0,4.0
266.0,104.0,4.0
276.0,107.0,4.0
261.0,105.0,4.0
279.0,104.0,4.0
276.0,107.0,4.0
270.0,104.0,4.0
274.0,102.0,4.0
272.0,106.0,4.0
280.0,107.0,4.0
290.0,106.0,4.0
271.0,109.0,4.0
278.0,107.0,4.0
291.0,109.0,4.0
308.0,109.0,4.0
273.0,106.0,4.0
293.0,107.0,4.0
300.0,109.0,4.0
298.0,100.0,4.0
295.0,100.0,4.0
283.0,109.0,4.0
308.0,102.0,4.0
292.0,104.0,4.0
290.0,109.0,4.0
290.0,108.0,4.0
267.0,105.0,4.0
263.0,103.0,4.0
273.0,105.0,4.0
265.0,108.0,4.0
280.0,101.0,4.0
307.0,105.0,4.0
286.0,104.0,4.0
285.0,109.0,4.0
265.0,103.0,4.0
303.0,108.0,4.0
269.0,100.0,4.0
307.0,103.0,4.0
266.0,106.0,4.0
293.0,101.0,4.0
274.0,104.0,4.0
302.0,105.0,4.0
267.0,103.0,4.0
262.0,100.0,4.0
262.0,104.0,4.0
283.0,108.0,4.0
299.0,101.0,4.0
265.0,105.0,4.0
286.0,106.0,4.0
286.0,107.0,4.0
304.0,106.0,4.0
281.0,105.0,4.0
309.0,108.0,4.0
280.0,105.0,4.0
292.0,105.0,4.0
288.0,107.0,4.0
272.0,104.0,4.0
300.0,107.0,4.0
308.0,108.0,4.0
275.0,108.0,4.0
275.0,102.0,4.0
263.0,102.0,4.0
271.0,106.0,4.0
307.0,107.0,4.0
305.0,100.0,4.0
291.0,105.0,4.0
290.0,104.0,4.0
283.0,101.0,4.0
286.0,109.0,4.0
268.0,109.0,4.0
304.0,100.0,4.0
266.0,105.0,4.0
298.0,107.0,4.0
289.0,105.0,4.0
333.0,180.0,5.0
333.0,177.0,5.0
334.0,156.0,5.0
330.0,196.0,5.0
339.0,180.0,5.0
335.0,157.0,5.0
335.0,197.0,5.0
330.0,163.0,5.0
338.0,168.0,5.0
332.0,188.0,5.0
332.0,196.0,5.0
332.0,154.0,5.0
333.0,172.0,5.0
330.0,195.0,5.0
333.0,155.0,5.0
333.0,194.0,5.0
332.0,160.0,5.0
338.0,182.0,5.0
335.0,162.0,5.0
333.0,153.0,5.0
334.0,199.0,5.0
338.0,182.0,5.0
338.0,168.0,5.0
336.0,187.0,5.0
336.0,172.0,5.0
330.0,161.0,5.0
335.0,180.0,5.0
337.0,185.0,5.0
333.0,171.0,5.0
334.0,195.0,5.0
333.0,199.0,5.0
338.0,185.0,5.0
336.0,170.0,5.0
335.0,167.0,5.0
337.0,180.0,5.0
339.0,167.0,5.0
333.0,195.0,5.0
335.0,159.0,5.0
337.0,173.0,5.0
332.0,194.0,5.0
337.0,195.0,5.0
338.0,179.0,5.0
337.0,173.0,5.0
337.0,158.0,5.0
335.0,200.0,5.0
335.0,157.0,5.0
335.0,170.0,5.0
337.0,196.0,5.0
332.0,151.0,5.0
333.0,190.0,5.0
338.0,151.0,5.0
338.0,166.0,5.0
330.0,168.0,5.0
331.0,194.0,5.0
339.0,168.0,5.0
336.0,188.0,5.0
335.0,193.0,5.0
330.0,193.0,5.0
333.0,185.0,5.0
331.0,179.0,5.0
333.0,175.0,5.0
334.0,183.0,5.0
334.0,165.0,5.0
338.0,178.0,5.0
337.0,196.0,5.0
330.0,178.0,5.0
337.0,158.0,5.0
334.0,189.0,5.0
335.0,152.0,5.0
331.0,159.0,5.0
330.0,190.0,5.0
331.0,190.0,5.0
330.0,200.0,5.0
336.0,196.0,5.0
332.0,173.0,5.0
334.0,159.0,5.0
332.0,174.0,5.0
332.0,191.0,5.0
335.0,185.0,5.0
330.0,189.0,5.0
333.0,176.0,5.0
336.0,156.0,5.0
330.0,178.0,5.0
337.0,160.0,5.0
331.0,154.0,5.0
336.0,184.0,5.0
332.0,167.0,5.0
331.0,161.0,5.0
337.0,170.0,5.0
334.0,181.0,5.0
330.0,179.0,5.0
331.0,184.0,5.0
336.0,174.0,5.0
337.0,180.0,5.0
335.0,160.0,5.0
332.0,162.0,5.0
337.0,185.0,5.0
333.0,191.0,5.0
337.0,194.0,5.0
337.0,172.0,5.0
330.0,151.0,5.0
336.0,184.0,5.0
334.0,195.0,5.0
335.0,180.0,5.0
332.0,196.0,5.0
338.0,153.0,5.0
333.0,199.0,5.0
332.0,166.0,5.0
336.0,153.0,5.0
335.0,156.0,5.0
332.0,169.0,5.0
335.0,168.0,5.0
339.0,160.0,5.0
332.0,172.0,5.0
337.0,167.0,5.0
330.0,187.0,5.0
331.0,160.0,5.0
334.0,190.0,5.0
334.0,197.0,5.0
330.0,189.0,5.0
334.0,166.0,5.0
336.0,194.0,5.0
332.0,159.0,5.0
333.0,196.0,5.0
339.0,152.0,5.0
337.0,156.0,5.0
335.0,177.0,5.0
333.0,182.0,5.0
334.0,174.0,5.0
330.0,198.0,5.0
338.0,183.0,5.0
339.0,169.0,5.0
338.0,180.0,5.0
330.0,190.0,5.0
339.0,178.0,5.0
339.0,151.0,5.0
331.0,189.0,5.0
339.0,173.0,5.0
332.0,181.0,5.0
332.0,179.0,5.0
331.0,168.0,5.0
335.0,156.0,5.0
339.0,153.0,5.0
338.0,178.0,5.0
339.0,194.0,5.0
330.0,158.0,5.0
339.0,167.0,5.0
330.0,152.0,5.0
339.0,186.0,5.0
335.0,151.0,5.0
339.0,200.0,5.0
336.0,166.0,5.0
339.0,174.0,5.0
330.0,191.0,5.0
331.0,162.0,5.0
334.0,187.0,5.0
330.0,157.0,5.0
335.0,169.0,5.0
335.0,176.0,5.0
334.0,189.0,5.0
331.0,158.0,5.0
334.0,199.0,5.0
330.0,178.0,5.0
339.0,186.0,5.0
336.0,151.0,5.0
332.0,153.0,5.0
335.0,166.0,5.0
331.0,179.0,5.0
336.0,187.0,5.0
332.0,173.0,5.0
334.0,198.0,5.0
330.0,198.0,5.0
336.0,187.0,5.0
338.0,194.0,5.0
330.0,171.0,5.0
332.0,152.0,5.0
331.0,197.0,5.0
339.0,151.0,5.0
332.0,196.0,5.0
333.0,181.0,5.0
337.0,191.0,5.0
330.0,158.0,5.0
330.0,184.0,5.0
335.0,165.0,5.0
336.0,185.0,5.0
331.0,198.0,5.0
333.0,166.0,5.0
337.0,187.0,5.0
334.0,177.0,5.0
331.0,194.0,5.0
338.0,200.0,5.0
336.0,184.0,5.0
332.0,160.0,5.0
339.0,156.0,5.0
337.0,171.0,5.0
334.0,161.0,5.0
333.0,155.0,5.0
339.0,168.0,5.0
331.0,162.0,5.0
336.0,160.0,5.0
336.0,176.0,5.0
336.0,160.0,5.0
339.0,171.0,5.0
335.0,195.0,5.0
332.0,182.0,5.0
336.0,197.0,5.0
338.0,194.0,5.0
337.0,191.0,5.0
333.0,162.0,5.0
333.0,191.0,5.0
334.0,178.0,5.0
339.0,193.0,5.0
333.0,200.0,5.0
338.0,187.0,5.0
333.0,160.0,5.0
335.0,199.0,5.0
331.0,183.0,5.0
330.0,194.0,5.0
330.0,160.0,5.0
331.0,177.0,5.0
339.0,165.0,5.0
333.0,188.0,5.0
337.0,192.0,5.0
339.0,160.0,5.0
338.0,182.0,5.0
337.0,183.0,5.0
337.0,173.0,5.0
336.0,159.0,5.0
338.0,168.0,5.0
336.0,164.0,5.0
331.0,160.0,5.0
338.0,174.0,5.0
334.0,188.0,5.0
337.0,152.0,5.0
333.0,185.0,5.0
339.0,184.0,5.0
335.0,155.0,5.0
339.0,182.0,5.0
332.0,151.0,5.0
331.0,156.0,5.0
332.0,175.0,5.0
338.0,157.0,5.0
335.0,169.0,5.0
337.0,184.0,5.0
337.0,161.0,5.0
335.0,182.0,5.0
331.0,194.0,5.0
330.0,174.0,5.0
334.0,162.0,5.0
337.0,169.0,5.0
330.0,154.0,5.0
339.0,195.0,5.0
331.0,151.0,5.0
333.0,166.0,5.0
338.0,197.0,5.0
331.0,198.0,5.0
339.0,187.0,5.0
336.0,192.0,5.0
337.0,193.0,5.0
330.0,177.0,5.0
331.0,179.0,5.0
331.0,163.0,5.0
330.0,182.0,5.0
336.0,181.0,5.0
337.0,179.0,5.0
337.0,160.0,5.0
336.0,191.0,5.0
334.0,159.0,5.0
338.0,163.0,5.0
337.0,187.0,5.0
337.0,181.0,5.0
333.0,195.0,5.0
333.0,152.0,5.0
334.0,195.0,5.0
333.0,191.0,5.0
338.0,170.0,5.0
339.0,190.0,5.0
338.0,195.0,5.0
331.0,159.0,5.0
336.0,186.0,5.0
338.0,192.0,5.0
332.0,197.0,5.0
331.0,169.0,5.0
330.0,189.0,5.0
330.0,197.0,5.0
336.0,154.0,5.0
330.0,152.0,5.0
339.0,171.0,5.0
333.0,185.0,5.0
331.0,160.0,5.0
337.0,154.0,5.0
331.0,187.0,5.0
337.0,192.0,5.0
336.0,185.0,5.0
331.0,185.0,5.0
333.0,168.0,5.0
338.0,170.0,5.0
337.0,186.0,5.0
336.0,189.0,5.0
339.0,158.0,5.0
337.0,160.0,5.0
337.0,159.0,5.0
335.0,200.0,5.0
330.0,196.0,5.0
332.0,167.0,5.0
335.0,194.0,5.0
332.0,198.0,5.0
332.0,193.0,5.0
339.0,198.0,5.0
336.0,192.0,5.0
331.0,183.0,5.0
339.0,194.0,5.0
338.0,179.0,5.0
331.0,182.0,5.0
330.0,182.0,5.0
339.0,193.0,5.0
333.0,159.0,5.0
331.0,186.0,5.0
335.0,173.0,5.0
333.0,158.0,5.0
336.0,168.0,5.0
333.0,158.0,5.0
330.0,154.0,5.0
333.0,159.0,5.0
339.0,181.0,5.0
331.0,189.0,5.0
331.0,188.0,5.0
335.0,164.0,5.0
339.0,181.0,5.0
331.0,184.0,5.0
337.0,181.0,5.0
333.0,175.0,5.0
333.0,153.0,5.0
332.0,153.0,5.0
330.0,171.0,5.0
334.0,171.0,5.0
333.0,162.0,5.0
338.0,187.0,5.0
339.0,155.0,5.0
332.0,194.0,5.0
334.0,167.0,5.0
339.0,169.0,5.0
330.0,200.0,5.0
330.0,153.0,5.0
338.0,180.0,5.0
330.0,190.0,5.0
330.0,151.0,5.0
338.0,198.0,5.0
334.0,190.0,5.0
331.0,187.0,5.0
336.0,157.0,5.0
337.0,183.0,5.0
339.0,174.0,5.0
331.0,170.0,5.0
335.0,187.0,5.0
330.0,200.0,5.0
334.0,163.0,5.0
330.0,181.0,5.0
336.0,162.0,5.0
336.0,167.0,5.0
335.0,165.0,5.0
337.0,168.0,5.0
333.0,151.0,5.0
337.0,171.0,5.0
333.0,186.0,5.0
337.0,180.0,5.0
337.0,183.0,5.0
336.0,199.0,5.0
334.0,200.0,5.0
339.0,188.0,5.0
334.0,185.0,5.0
333.0,183.0,5.0
337.0,173.0,5.0
330.0,176.0,5.0
334.0,161.0,5.0
336.0,156.0,5.0
338.0,183.0,5.0
339.0,193.0,5.0
331.0,169.0,5.0
332.0,166.0,5.0
338.0,152.0,5.0
332.0,181.0,5.0
338.0,188.0,5.0
335.0,169.0,5.0
331.0,170.0,5.0
338.0,159.0,5.0
339.0,200.0,5.0
335.0,172.0,5.0
334.0,187.0,5.0
334.0,179.0,5.0
336.0,161.0,5.0
331.0,168.0,5.0
338.0,152.0,5.0
330.0,186.0,5.0
337.0,162.0,5.0
335.0,180.0,5.0
339.0,175.0,5.0
337.0,180.0,5.0
336.0,165.0,5.0
334.0,160.0,5.0
335.0,152.0,5.0
337.0,182.0,5.0
336.0,156.0,5.0
339.0,152.0,5.0
333.0,179.0,5.0
332.0,164.0,5.0
333.0,158.0,5.0
333.0,152.0,5.0
332.0,178.0,5.0
339.0,165.0,5.0
337.0,176.0,5.0
336.0,158.0,5.0
335.0,189.0,5.0
337.0,199.0,5.0
331.0,154.0,5.0
338.0,152.0,5.0
338.0,160.0,5.0
336.0,190.0,5.0
335.0,182.0,5.0
337.0,193.0,5.0
336.0,195.0,5.0
330.0,171.0,5.0
333.0,165.0,5.0
335.0,186.0,5.0
334.0,200.0,5.0
339.0,157.0,5.0
337.0,198.0,5.0
331.0,188.0,5.0
330.0,190.0,5.0
330.0,174.0,5.0
334.0,170.0,5.0
331.0,182.0,5.0
336.0,159.0,5.0
332.0,196.0,5.0
332.0,154.0,5.0
330.0,189.0,5.0
336.0,164.0,5.0
333.0,180.0,5.0
330.0,195.0,5.0
335.0,168.0,5.0
331.0,167.0,5.0
336.0,173.0,5.0
338.0,165.0,5.0
332.0,179.0,5.0
332.0,174.0,5.0
337.0,176.0,5.0
339.0,179.0,5.0
335.0,176.0,5.0
335.0,178.0,5.0
334.0,154.0,5.0
337.0,194.0,5.0
330.0,175.0,5.0
330.0,175.0,5.0
